,12-00745561,Tree Planting,7051 N OLCOTT AVE ,1125486,1946237,41,"Apr 11, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-00747180,Tree Planting,5148 N OAKLEY AVE ,1160081,1934203,40,"Apr 11, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-00916777,Tree Planting,1259 W SCHUBERT AVE ,1167373,1918060,43,"May 14, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-00958833,Tree Planting,2303 N BOSWORTH AVE ,1165509,1915501,2,"May 22, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-00981270,Tree Planting,1106 W GEORGE ST ,1168413,1919417,44,"May 25, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01072861,Tree Planting,2529 N ASHLAND AVE ,1165240,1916871,32,"Jun 13, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01101677,Tree Planting,527 W DICKENS AVE ,1172300,1914229,43,"Jun 18, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01148970,Tree Planting,916 W DIVERSEY PKWY ,1169793,1918796,44,"Jun 26, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01204020,Tree Planting,2135 N KENMORE AVE ,1168950,1914368,43,"Jul 05, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01259316,Tree Planting,2036 N WINCHESTER AVE ,1163034,1913555,32,"Jul 14, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01288994,Tree Planting,2622 N BOSWORTH AVE ,1165548,1917501,32,"Jul 19, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01293690,Tree Planting,2424 N JANSSEN AVE ,1166235,1916203,2,"Jul 19, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,12-01372043,Tree Planting,2201 W EASTWOOD AVE ,1160844,1930846,47,"Jul 31, 2012",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,13-01144239,Tree Planting,1703 W CULLERTON ST ,1165310,1890460,25,"Aug 13, 2013",Completed,Tree Plant Date?,6/17/2014,Number of trees planted?,1,Planted?,Yes
,11-03001703,Tree Planting,3438 W JACKSON BLVD ,1153492,1898477,28,"Jun 16, 2011",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,11-03691916,Tree Planting,4135 W MONROE ST ,1148837,1899340,28,"Aug 30, 2011",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,11-03851099,Tree Planting,400 W SURF ST ,1173079,1919430,44,"Sep 26, 2011",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00068281,Tree Planting,3942 W JACKSON BLVD ,1150155,1898396,28,"Jan 16, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00068282,Tree Planting,3322 W ADAMS ST ,1154279,1898880,28,"Jan 16, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00068283,Tree Planting,3328 W ADAMS ST ,1154238,1898879,28,"Jan 16, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00068285,Tree Planting,3338 W ADAMS ST ,1154169,1898877,28,"Jan 16, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00116953,Tree Planting,3037 N SPAULDING AVE ,1153856,1920016,35,"Jan 26, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00216348,Tree Planting,5346 W VAN BUREN ST ,1140817,1897494,29,"Feb 17, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00609259,Tree Planting,3326 W ADAMS ST ,1154252,1898879,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00609273,Tree Planting,3350 W ADAMS ST ,1154430,1898883,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00609276,Tree Planting,3457 W ADAMS ST ,1153344,1898858,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,0,Planted?,Yes
,12-00609277,Tree Planting,3329 W ADAMS ST ,1154231,1898878,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00609280,Tree Planting,3412 W MONROE ST ,1153651,1899326,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00609285,Tree Planting,3528 W MONROE ST ,1152853,1899307,28,"Mar 13, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00649796,Tree Planting,5404 W VAN BUREN ST ,1140491,1897486,29,"Mar 21, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00670048,Tree Planting,1844 N SPAULDING AVE ,1153850,1912061,1,"Mar 26, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00676881,Tree Planting,2943 N RIDGEWAY AVE ,1151077,1919389,30,"Mar 27, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00703048,Tree Planting,3149 N LAWNDALE AVE ,1151215,1920691,30,"Apr 02, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00703065,Tree Planting,3151 N LAWNDALE AVE ,1151214,1920705,30,"Apr 02, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00703076,Tree Planting,3153 N LAWNDALE AVE ,1151214,1920718,30,"Apr 02, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00941773,Tree Planting,3634 W WRIGHTWOOD AVE ,1151589,1917040,31,"May 18, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-00965448,Tree Planting,2730 N LAWNDALE AVE ,1151251,1917904,35,"May 23, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01015888,Tree Planting,3401 W ADAMS ST ,1153743,1898867,28,"Jun 02, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01054352,Tree Planting,2528 N SPAULDING AVE ,1153649,1916611,35,"Jun 10, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01101373,Tree Planting,2446 N RIDGEWAY AVE ,1150971,1916001,31,"Jun 18, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01108813,Tree Planting,2715 N RIDGEWAY AVE ,1150922,1917796,35,"Jun 19, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,0,Planted?,Yes
,12-01134673,Tree Planting,4346 W VAN BUREN ST ,1147482,1897668,28,"Jun 23, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01141165,Tree Planting,4340 W WILCOX ST ,1147479,1898984,28,"Jun 25, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01300863,Tree Planting,2035 N AVERS AVE ,1150385,1913247,26,"Jul 20, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01462060,Tree Planting,1226 N AVERS AVE ,1150490,1907916,26,"Aug 15, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01462078,Tree Planting,1222 N AVERS AVE ,1150491,1907887,26,"Aug 15, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01462081,Tree Planting,1227 N AVERS AVE ,1150490,1907924,26,"Aug 15, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01496913,Tree Planting,2531 N LAWNDALE AVE ,1151286,1916710,31,"Aug 22, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,12-01521668,Tree Planting,2155 N LAVERGNE AVE ,1142707,1913870,36,"Aug 27, 2012",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,14-00741428,Tree Planting,2551 N AVERS AVE ,1150280,1916859,31,"May 19, 2014",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,14-01392485,Tree Planting,2156 N LAVERGNE AVE ,1142707,1913876,36,"Aug 22, 2014",Completed,Tree Plant Date?,6/19/2014,Number of trees planted?,1,Planted?,Yes
,11-03558945,Tree Planting,5217 N WINTHROP AVE ,1167929,1934811,48,"Aug 09, 2011",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00566989,Tree Planting,815 N FAIRFIELD AVE ,1157911,1905313,26,"Mar 06, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00601951,Tree Planting,2107 N KEYSTONE AVE ,1149039,1913695,26,"Mar 12, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00639919,Tree Planting,1507 N SPRINGFIELD AVE ,1150102,1909736,26,"Mar 20, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00639972,Tree Planting,3124 W WALTON ST ,1155331,1906165,26,"Mar 20, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00657346,Tree Planting,5252 N KENMORE AVE ,1168304,1935058,48,"Mar 22, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00661168,Tree Planting,5257 N ST LOUIS AVE ,1152109,1934711,39,"Mar 23, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00665431,Tree Planting,5301 N SPAULDING AVE ,1153425,1935032,39,"Mar 24, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00758133,Tree Planting,803 N CAMPBELL AVE ,1159590,1905279,26,"Apr 13, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00761061,Tree Planting,6310 N RIDGEWAY AVE ,1150232,1941605,39,"Apr 13, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00888488,Tree Planting,1458 N HAMLIN AVE ,1150774,1909433,26,"May 08, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00915545,Tree Planting,1359 N MAPLEWOOD AVE ,1159158,1908953,26,"May 14, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00975522,Tree Planting,1427 W CARMEN AVE ,1165806,1933970,47,"May 24, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01025294,Tree Planting,1515 N KEYSTONE AVE ,1149105,1909768,26,"Jun 04, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01025300,Tree Planting,1527 N KEYSTONE AVE ,1149103,1909848,26,"Jun 04, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01025302,Tree Planting,1535 N KEYSTONE AVE ,1149101,1909901,26,"Jun 04, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01029716,Tree Planting,2530 W IOWA ST ,1159238,1905903,26,"Jun 05, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01099720,Tree Planting,1212 W GUNNISON ST ,1167293,1932462,46,"Jun 18, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01104615,Tree Planting,4753 N BROADWAY  ,1167481,1931899,46,"Jun 19, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01156940,Tree Planting,1214 N CAMPBELL AVE ,1159519,1907992,26,"Jun 27, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01195622,Tree Planting,5051 N SAWYER AVE ,1153799,1933376,33,"Jul 03, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01274323,Tree Planting,1025 N DRAKE AVE ,1152523,1906602,27,"Jul 17, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01285972,Tree Planting,645 N DRAKE AVE ,1152601,1904075,27,"Jul 18, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01421783,Tree Planting,3435 N BROADWAY  ,1171415,1923013,44,"Aug 08, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01477406,Tree Planting,600 N ALBANY AVE ,1155605,1903835,27,"Aug 19, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-01510581,Tree Planting,1114 N KILDARE AVE ,1147506,1907135,37,"Aug 24, 2012",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,2,Planted?,Yes
,14-00738892,Tree Planting,5051 N SAWYER AVE ,1153799,1933376,33,"May 19, 2014",Completed,Tree Plant Date?,6/20/2014,Number of trees planted?,1,Planted?,Yes
,12-00023013,Tree Planting,6241 N HARLEM AVE ,1127374,1941053,41,"Jan 05, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00066649,Tree Planting,4444 N MASON AVE ,1135880,1928944,38,"Jan 16, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00108294,Tree Planting,4223 N MASON AVE ,1135926,1927466,38,"Jan 25, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00155504,Tree Planting,4841 N KRUGER AVE ,1143895,1931918,39,"Feb 03, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00155640,Tree Planting,4868 N KRUGER AVE ,1143945,1932033,39,"Feb 03, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00155749,Tree Planting,4926 N KRUGER AVE ,1144135,1932330,39,"Feb 03, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00396268,Tree Planting,7159 W IRVING PARK RD ,1127737,1925819,38,"Feb 24, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00537389,Tree Planting,6330 N OKETO AVE ,1126084,1941542,41,"Feb 21, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00598543,Tree Planting,7025 W FARRAGUT AVE ,1128457,1934419,41,"Mar 12, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00626265,Tree Planting,3013 N NASHVILLE AVE ,1131908,1919311,36,"Mar 16, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00633263,Tree Planting,3821 N NEVA AVE ,1127718,1924560,38,"Mar 19, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00637058,Tree Planting,5911 W BERENICE AVE ,1136265,1924989,38,"Mar 19, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00676032,Tree Planting,5522 N MAJOR AVE ,1137201,1936355,45,"Mar 27, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00676612,Tree Planting,4128 N MONITOR AVE ,1136611,1926851,38,"Mar 27, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00695205,Tree Planting,5832 W BERENICE AVE ,1136788,1925001,38,"Mar 30, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00718298,Tree Planting,4237 N MCVICKER AVE ,1135259,1927544,38,"Apr 04, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00718299,Tree Planting,4243 N MCVICKER AVE ,1135258,1927584,38,"Apr 04, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00752269,Tree Planting,5950 N NEVA AVE ,1127715,1939046,41,"Apr 12, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00755464,Tree Planting,4258 N MCVICKER AVE ,1135254,1927685,38,"Apr 12, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00804425,Tree Planting,2859 N NATCHEZ AVE ,1132590,1918302,36,"Apr 23, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00915570,Tree Planting,4141 N MASON AVE ,1135943,1926922,38,"May 14, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00926148,Tree Planting,4241 N PARKSIDE AVE ,1137916,1927636,38,"May 16, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00958541,Tree Planting,5698 N NEW HAMPSHIRE AVE ,1129297,1937632,41,"May 22, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01034999,Tree Planting,2839 N NAGLE AVE ,1132927,1918174,36,"Jun 06, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01043548,Tree Planting,5734 W PENSACOLA AVE ,1137333,1928345,38,"Jun 07, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01054113,Tree Planting,6300 W GEORGE ST ,1133908,1918606,30,"Jun 10, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01054497,Tree Planting,5406 W PENSACOLA AVE ,1139526,1928395,38,"Jun 10, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01069431,Tree Planting,5649 W PATTERSON AVE ,1138045,1923703,36,"Jun 12, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01079526,Tree Planting,7267 W MYRTLE AVE ,1126725,1940675,41,"Jun 14, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01144198,Tree Planting,3744 N NEWCASTLE AVE ,1130068,1924125,38,"Jun 25, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01197610,Tree Planting,4111 N MANGO AVE ,1137279,1926753,38,"Jul 03, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01253314,Tree Planting,5529 N NASHVILLE AVE ,1131598,1936488,45,"Jul 13, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01406049,Tree Planting,5841 W WARWICK AVE ,1136749,1924339,36,"Aug 06, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-01415492,Tree Planting,4124 N MCVICKER AVE ,1135282,1926792,38,"Aug 07, 2012",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,14-00766157,Tree Planting,4841 N KRUGER AVE ,1143895,1931918,39,"May 22, 2014",Completed,Tree Plant Date?,6/26/2014,Number of trees planted?,1,Planted?,Yes
,12-00173206,Tree Planting,3017 S KARLOV AVE ,1149525,1884280,22,"Feb 08, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00560438,Tree Planting,2625 N KOSTNER AVE ,1146590,1917308,31,"Mar 05, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00583503,Tree Planting,2441 S LAWNDALE AVE ,1152093,1887532,22,"Mar 08, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00614171,Tree Planting,2822 S LAWNDALE AVE ,1152163,1884989,22,"Mar 14, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00712187,Tree Planting,1819 S KOMENSKY AVE ,1149671,1890934,24,"Apr 03, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00755886,Tree Planting,2859 S TRUMBULL AVE ,1153832,1884787,22,"Apr 12, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00785517,Tree Planting,2728 S KOMENSKY AVE ,1149821,1885554,22,"Apr 18, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00801963,Tree Planting,3303 N KOSTNER AVE ,1146465,1921595,30,"Apr 23, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00978301,Tree Planting,2524 S KEDVALE AVE ,1149233,1886810,22,"May 25, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00979141,Tree Planting,4344 W 26TH ST ,1147892,1886366,22,"May 25, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-00993883,Tree Planting,3249 S SPRINGFIELD AVE ,1150890,1882774,22,"May 29, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-01108269,Tree Planting,2841 S PULASKI RD ,1150173,1884802,22,"Jun 19, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-01150539,Tree Planting,1821 S KOMENSKY AVE ,1149671,1890919,24,"Jun 26, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-01176898,Tree Planting,3037 S KOSTNER AVE ,1147545,1883942,22,"Jun 30, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,12-01284495,Tree Planting,2946 N SPRINGFIELD AVE ,1149878,1919305,30,"Jul 18, 2012",Completed,Tree Plant Date?,6/27/2014,Number of trees planted?,1,Planted?,Yes
,11-02968881,Tree Planting,41 N WALLER AVE ,1138160,1899737,29,"Jun 15, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03227044,Tree Planting,5831 W ERIE ST ,1137436,1903710,29,"Jun 22, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03616990,Tree Planting,5733 W WASHINGTON BLVD ,1137998,1900164,29,"Aug 18, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03663795,Tree Planting,229 N LEAMINGTON AVE ,1142003,1901116,28,"Aug 25, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03913797,Tree Planting,5716 W MIDWAY PARK  ,1138044,1902654,29,"Oct 06, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03918425,Tree Planting,4727 W MAYPOLE AVE ,1144827,1901044,28,"Oct 07, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,11-03929870,Tree Planting,5515 W RACE AVE ,1139373,1902765,37,"Oct 11, 2011",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00052523,Tree Planting,4225 W ROOSEVELT RD ,1148317,1894368,24,"Jan 11, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00156605,Tree Planting,3220 W 27TH ST ,1155249,1885889,12,"Feb 04, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00172143,Tree Planting,2736 N MONITOR AVE ,1136919,1917592,30,"Feb 08, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00548463,Tree Planting,2035 N NARRAGANSETT AVE ,1133420,1912894,29,"Mar 01, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00549600,Tree Planting,3346 S BELL AVE ,1161899,1882450,25,"Mar 01, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00605329,Tree Planting,2714 N MELVINA AVE ,1134608,1917384,30,"Mar 13, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00609299,Tree Planting,1332 S CENTRAL PARK AVE ,1152590,1893401,24,"Mar 13, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00612195,Tree Planting,2218 N MASON AVE ,1136367,1914168,36,"Mar 14, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00621648,Tree Planting,2907 N LUNA AVE ,1138868,1918777,31,"Mar 15, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00636705,Tree Planting,2529 S HOMAN AVE ,1154104,1886991,12,"Mar 19, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00656197,Tree Planting,5639 W SCHOOL ST ,1138189,1921376,30,"Mar 22, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00670471,Tree Planting,5134 W MELROSE ST ,1141566,1921123,31,"Mar 26, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00703620,Tree Planting,1016 N MASSASOIT AVE ,1137838,1906196,29,"Apr 02, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00749125,Tree Planting,1856 S TROY ST ,1155650,1890817,24,"Apr 11, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00775975,Tree Planting,2528 S MILLARD AVE ,1152442,1886962,22,"Apr 17, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00778088,Tree Planting,1700 W 50TH ST ,1165855,1871550,20,"Apr 17, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00785606,Tree Planting,5513 W BELMONT AVE ,1138989,1920729,31,"Apr 18, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00785616,Tree Planting,5517 W BELMONT AVE ,1138943,1920728,31,"Apr 18, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
,12-00807555,Tree Planting,5729 W WASHINGTON BLVD ,1138016,1900165,29,"Apr 23, 2012",Completed,Tree Plant Date?,6/30/2014,Number of trees planted?,1,Planted?,Yes
